date,hour,avg_energy,temperature,humidity,pressure,is_weekend,is_holiday
2019-04-13,15,1.6380000000000003,9.5,80.0,100.79,1,0
2019-04-13,16,1.1039999999999999,8.4,87.0,100.8,1,0
2019-04-13,17,0.986,10.7,80.0,100.69,1,0
2019-04-13,18,0.986,11.0,63.0,100.73,1,0
2019-04-13,19,1.2280000000000002,9.6,70.0,100.75,1,0
2019-04-13,20,1.496,8.2,76.0,100.78,1,0
2019-04-13,21,1.296,7.9,76.0,100.83,1,0
2019-04-13,22,1.6280000000000001,7.8,78.0,100.89,1,0
2019-04-13,23,1.818,7.5,79.0,100.91,1,0
2019-04-14,0,0.8919999999999998,7.65,77.0,100.94,1,0
2019-04-14,1,0.58,7.8,75.0,100.97,1,0
2019-04-14,2,0.774,7.7,75.0,101.01,1,0
2019-04-14,3,0.31,7.1,80.0,101.01,1,0
2019-04-14,4,0.342,6.4,78.0,101.05,1,0
2019-04-14,5,0.47400000000000003,5.5,82.0,101.05,1,0
2019-04-14,6,0.624,5.2,85.0,101.06,1,0
2019-04-14,7,0.6599999999999999,5.5,85.0,101.12,1,0
2019-04-14,8,0.7700000000000001,6.2,83.0,101.14,1,0
2019-04-14,9,0.9400000000000001,8.7,74.0,101.15,1,0
2019-04-14,10,0.866,9.5,70.0,101.14,1,0
2019-04-14,11,0.834,9.8,67.0,101.14,1,0
2019-04-14,12,0.7840000000000001,10.1,61.0,101.11,1,0
2019-04-14,13,0.7060000000000001,10.2,58.0,101.09,1,0
2019-04-14,14,0.9039999999999999,10.6,52.0,101.09,1,0
2019-04-14,15,0.9019999999999999,10.0,68.0,101.1,1,0
2019-04-14,16,0.958,9.6,57.0,101.06,1,0
2019-04-14,17,1.3519999999999999,9.4,57.0,101.04,1,0
2019-04-14,18,1.3820000000000001,9.5,54.0,101.01,1,0
2019-04-14,19,2.234,9.1,60.0,101.0,1,0
2019-04-14,20,2.484,8.5,67.0,101.01,1,0
2019-04-14,21,2.7060000000000004,7.5,74.0,101.04,1,0
2019-04-14,22,1.7299999999999998,7.0,75.0,101.07,1,0
2019-04-14,23,1.438,6.8,74.0,101.09,1,0
2019-04-15,0,0.748,5.4,79.0,101.105,0,0
2019-04-15,1,0.358,4.0,84.0,101.12,0,0
2019-04-15,2,0.38,4.8,88.0,101.14,0,0
2019-04-15,3,0.288,3.9,88.0,101.11,0,0
2019-04-15,4,0.446,5.9,86.0,101.12,0,0
2019-04-15,5,0.382,6.1,86.0,101.14,0,0
2019-04-15,6,0.42000000000000004,6.3,83.0,101.14,0,0
2019-04-15,7,0.892,5.9,85.0,101.14,0,0
2019-04-15,8,0.7,6.3,81.0,101.14,0,0
2019-04-15,9,0.492,7.2,80.0,101.14,0,0
2019-04-15,10,0.318,8.2,70.0,101.1,0,0
2019-04-15,11,0.882,9.0,66.0,101.07,0,0
2019-04-15,12,0.9260000000000002,10.6,56.0,101.0,0,0
2019-04-15,13,1.292,10.3,65.0,100.96,0,0
2019-04-15,14,0.656,10.2,65.0,100.92,0,0
2019-04-15,15,0.6519999999999999,10.6,66.0,100.86,0,0
2019-04-15,16,0.674,10.3,65.0,100.8,0,0
2019-04-15,17,0.834,10.3,69.0,100.74,0,0
2019-04-15,18,0.5820000000000001,10.1,70.0,100.72,0,0
2019-04-15,19,0.9179999999999999,9.4,73.0,100.69,0,0
2019-04-15,20,0.968,8.9,69.0,100.66,0,0
2019-04-15,21,0.8019999999999999,7.9,75.0,100.72,0,0
2019-04-15,22,0.868,7.6,83.0,100.77,0,0
2019-04-15,23,0.744,6.3,84.0,100.79,0,0
2019-04-16,0,0.6759999999999999,5.6,83.5,100.845,0,0
2019-04-16,1,0.324,4.9,83.0,100.9,0,0
2019-04-16,2,0.182,5.3,78.0,100.97,0,0
2019-04-16,3,0.306,5.3,73.0,101.02,0,0
2019-04-16,4,0.348,2.6,87.0,101.05,0,0
2019-04-16,5,0.27599999999999997,3.6,78.0,101.14,0,0
2019-04-16,6,0.341,4.1,79.0,101.2,0,0
2019-04-16,7,0.40099999999999997,5.2,81.0,101.22,0,0
2019-04-16,8,0.32,6.5,80.0,101.28,0,0
2019-04-16,9,0.5999999999999999,8.0,73.0,101.38,0,0
2019-04-16,10,0.8320000000000001,8.9,74.0,101.47,0,0
2019-04-16,11,0.8320000000000001,10.4,75.0,101.47,0,0
2019-04-16,12,0.694,11.8,70.0,101.46,0,0
2019-04-16,13,0.604,11.5,65.0,101.49,0,0
2019-04-16,14,0.628,11.7,64.0,101.53,0,0
2019-04-16,15,0.8320000000000001,11.8,64.0,101.55,0,0
2019-04-16,16,0.8960000000000001,11.2,70.0,101.59,0,0
2019-04-16,17,1.354,11.2,68.0,101.61,0,0
2019-04-16,18,1.1280000000000001,10.6,75.0,101.64,0,0
2019-04-16,19,1.188,10.2,81.0,101.67,0,0
2019-04-16,20,1.552,9.9,80.0,101.67,0,0
2019-04-16,21,1.404,9.5,81.0,101.66,0,0
2019-04-16,22,1.408,9.5,82.0,101.73,0,0
2019-04-16,23,1.434,9.8,80.0,101.78,0,0
2019-04-17,0,0.704,9.65,81.0,101.845,0,0
2019-04-17,1,0.47800000000000004,9.5,82.0,101.91,0,0
2019-04-17,2,0.22800000000000004,8.8,91.0,101.97,0,0
2019-04-17,3,0.238,9.2,87.0,102.01,0,0
2019-04-17,4,0.21999999999999997,9.1,86.0,102.03,0,0
2019-04-17,5,0.32199999999999995,8.7,87.0,102.07,0,0
2019-04-17,6,0.27599999999999997,8.0,90.0,102.12,0,0
2019-04-17,7,0.442,8.9,87.0,102.2,0,0
2019-04-17,8,0.316,9.8,86.0,102.29,0,0
2019-04-17,9,0.704,10.4,88.0,102.36,0,0
2019-04-17,10,0.954,10.6,79.0,102.41,0,0
2019-04-17,11,0.8039999999999999,11.2,81.0,102.47,0,0
2019-04-17,12,0.9640000000000001,12.0,76.0,102.53,0,0
2019-04-17,13,1.0739999999999998,13.9,71.0,102.53,0,0
2019-04-17,14,0.992,15.2,61.0,102.53,0,0
2019-04-17,15,0.96,14.0,62.0,102.54,0,0
2019-04-17,16,0.8780000000000001,14.9,62.0,102.49,0,0
2019-04-17,17,0.826,13.6,68.0,102.49,0,0
2019-04-17,18,0.6380000000000001,13.5,69.0,102.5,0,0
2019-04-17,19,0.79,13.2,68.0,102.5,0,0
2019-04-17,20,0.7460000000000001,12.6,73.0,102.49,0,0
2019-04-17,21,0.616,12.7,77.0,102.54,0,0
2019-04-17,22,0.6220000000000001,11.6,83.0,102.6,0,0
2019-04-17,23,0.612,10.8,88.0,102.57,0,0
2019-04-18,0,0.5700000000000001,10.55,88.0,102.55,0,0
2019-04-18,1,0.49000000000000005,10.3,88.0,102.53,0,0
2019-04-18,2,0.23399999999999999,9.9,88.0,102.5,0,0
2019-04-18,3,0.22999999999999998,9.6,91.0,102.46,0,0
2019-04-18,4,0.22000000000000003,9.7,92.0,102.43,0,0
2019-04-18,5,0.262,9.8,93.0,102.41,0,0
2019-04-18,6,0.22000000000000003,10.0,93.0,102.36,0,0
2019-04-18,7,0.328,10.0,93.0,102.32,0,0
2019-04-18,8,0.358,10.4,92.0,102.3,0,0
2019-04-18,9,0.41800000000000004,10.3,95.0,102.36,0,0
2019-04-18,10,0.388,10.7,94.0,102.31,0,0
2019-04-18,11,0.336,10.8,92.0,102.28,0,0
2019-04-18,12,0.6559999999999999,11.2,91.0,102.2,0,0
2019-04-18,13,0.67,11.2,90.0,102.18,0,0
2019-04-18,14,0.4960000000000001,11.3,89.0,102.12,0,0
2019-04-18,15,0.372,11.3,90.0,102.07,0,0
2019-04-18,16,0.274,11.4,91.0,101.97,0,0
2019-04-18,17,0.27799999999999997,11.2,93.0,101.9,0,0
2019-04-18,18,0.306,11.4,92.0,101.81,0,0
2019-04-18,19,0.29,11.5,90.0,101.74,0,0
2019-04-18,20,0.354,11.1,92.0,101.69,0,0
2019-04-18,21,0.7939999999999999,10.8,94.0,101.69,0,0
2019-04-18,22,1.006,10.6,95.0,101.67,0,0
2019-04-18,23,1.068,10.8,96.0,101.63,0,0
2019-04-19,0,1.036,11.0,95.5,101.60499999999999,0,1
2019-04-19,1,0.924,11.2,95.0,101.58,0,1
2019-04-19,2,0.8320000000000001,11.2,95.0,101.52,0,1
2019-04-19,3,0.7699999999999999,11.0,96.0,101.44,0,1
2019-04-19,4,0.62,10.8,97.0,101.43,0,1
2019-04-19,5,0.32599999999999996,10.8,97.0,101.43,0,1
2019-04-19,6,0.304,10.4,97.0,101.4,0,1
2019-04-19,7,0.388,9.6,97.0,101.4,0,1
2019-04-19,8,0.422,9.8,97.0,101.45,0,1
2019-04-19,9,0.5980000000000001,10.0,97.0,101.47,0,1
2019-04-19,10,0.538,10.1,97.0,101.49,0,1
2019-04-19,11,0.33,10.9,93.0,101.53,0,1
2019-04-19,12,0.49399999999999994,12.5,89.0,101.51,0,1
2019-04-19,13,0.30200000000000005,13.0,85.0,101.5,0,1
2019-04-19,14,0.35800000000000004,13.3,82.0,101.48,0,1
2019-04-19,15,0.43200000000000005,12.9,83.0,101.48,0,1
2019-04-19,16,0.6060000000000001,12.7,78.0,101.48,0,1
2019-04-19,17,0.78,12.8,77.0,101.43,0,1
2019-04-19,18,0.57,11.9,76.0,101.41,0,1
2019-04-19,19,0.9179999999999999,11.2,78.0,101.35,0,1
2019-04-19,20,1.3579999999999999,10.7,76.0,101.33,0,1
2019-04-19,21,1.286,10.4,78.0,101.33,0,1
2019-04-19,22,0.598,10.2,81.0,101.38,0,1
2019-04-19,23,0.558,9.8,86.0,101.4,0,1
2019-04-20,0,0.48,9.75,85.0,101.45500000000001,1,0
2019-04-20,1,0.37,9.7,84.0,101.51,1,0
2019-04-20,2,0.352,9.5,83.0,101.53,1,0
2019-04-20,3,0.22599999999999998,8.9,82.0,101.56,1,0
2019-04-20,4,0.314,8.9,84.0,101.59,1,0
2019-04-20,5,0.262,8.2,87.0,101.62,1,0
2019-04-20,6,0.668,8.0,89.0,101.63,1,0
2019-04-20,7,0.6779999999999999,8.3,86.0,101.67,1,0
2019-04-20,8,0.584,9.1,83.0,101.72,1,0
2019-04-20,9,0.9339999999999999,9.9,83.0,101.74,1,0
2019-04-20,10,0.738,10.6,79.0,101.76,1,0
2019-04-20,11,0.6220000000000001,10.9,77.0,101.78,1,0
2019-04-20,12,0.316,11.2,77.0,101.79,1,0
2019-04-20,13,0.6900000000000001,12.1,77.0,101.78,1,0
2019-04-20,14,0.8540000000000001,12.3,76.0,101.75,1,0
2019-04-20,15,0.394,13.2,73.0,101.74,1,0
2019-04-20,16,0.422,13.3,67.0,101.71,1,0
2019-04-20,17,0.364,13.2,70.0,101.7,1,0
2019-04-20,18,0.698,12.5,71.0,101.72,1,0
2019-04-20,19,0.716,11.5,76.0,101.73,1,0
2019-04-20,20,0.916,10.7,79.0,101.75,1,0
2019-04-20,21,0.842,9.3,75.0,101.82,1,0
2019-04-20,22,0.588,9.4,69.0,101.88,1,0
2019-04-20,23,0.368,7.8,81.0,101.95,1,0
2019-04-21,0,0.512,7.75,81.5,102.0,1,0
2019-04-21,1,0.32999999999999996,7.7,82.0,102.05,1,0
2019-04-21,2,0.316,6.5,87.0,102.08,1,0
2019-04-21,3,0.194,7.2,84.0,102.12,1,0
2019-04-21,4,0.27,8.4,79.0,102.18,1,0
2019-04-21,5,0.23600000000000004,7.8,82.0,102.25,1,0
2019-04-21,6,0.27,7.1,85.0,102.3,1,0
2019-04-21,7,0.5940000000000001,8.2,81.0,102.32,1,0
2019-04-21,8,0.97,9.9,76.0,102.41,1,0
2019-04-21,9,1.2280000000000002,10.7,74.0,102.44,1,0
2019-04-21,10,0.592,12.2,72.0,102.49,1,0
2019-04-21,11,0.336,13.5,68.0,102.51,1,0
2019-04-21,12,0.274,13.9,67.0,102.54,1,0
2019-04-21,13,0.252,14.4,66.0,102.52,1,0
2019-04-21,14,0.534,14.4,64.0,102.53,1,0
2019-04-21,15,0.7739999999999999,14.3,63.0,102.52,1,0
2019-04-21,16,0.658,13.6,66.0,102.5,1,0
2019-04-21,17,0.546,14.0,65.0,102.49,1,0
2019-04-21,18,0.41200000000000003,13.5,64.0,102.46,1,0
2019-04-21,19,0.512,12.3,69.0,102.46,1,0
2019-04-21,20,0.7719999999999999,11.6,67.0,102.46,1,0
2019-04-21,21,0.9339999999999999,10.8,72.0,102.47,1,0
2019-04-21,22,0.6819999999999999,11.0,71.0,102.49,1,0
2019-04-21,23,0.5660000000000001,11.1,70.0,102.48,1,0
2019-04-22,0,0.6500000000000001,10.899999999999999,71.0,102.48,0,0
2019-04-22,1,0.384,10.7,72.0,102.48,0,0
2019-04-22,2,0.23399999999999999,10.8,71.0,102.45,0,0
2019-04-22,3,0.288,10.4,72.0,102.35,0,0
2019-04-22,4,0.252,10.1,74.0,102.36,0,0
2019-04-22,5,0.27599999999999997,9.6,79.0,102.43,0,0
2019-04-22,6,0.398,9.1,86.0,102.47,0,0
2019-04-22,7,0.358,9.1,86.0,102.4,0,0
2019-04-22,8,0.418,9.0,90.0,102.36,0,0
2019-04-22,9,0.738,8.8,92.0,102.33,0,0
2019-04-22,10,0.596,9.1,90.0,102.36,0,0
2019-04-22,11,0.5980000000000001,9.2,90.0,102.42,0,0
2019-04-22,12,0.5820000000000001,9.2,90.0,102.38,0,0
2019-04-22,13,0.51,9.9,85.0,102.41,0,0
2019-04-22,14,0.364,10.1,84.0,102.4,0,0
2019-04-22,15,0.6839999999999999,10.2,83.0,102.44,0,0
2019-04-22,16,0.6399999999999999,10.4,84.0,102.37,0,0
2019-04-22,17,0.76,10.4,82.0,102.36,0,0
2019-04-22,18,0.8160000000000001,10.3,81.0,102.32,0,0
2019-04-22,19,0.9259999999999999,10.6,78.0,102.24,0,0
2019-04-22,20,0.944,10.4,82.0,102.24,0,0
2019-04-22,21,0.9480000000000001,9.6,92.0,102.22,0,0
2019-04-22,22,0.766,9.6,91.0,102.22,0,0
2019-04-22,23,1.0959999999999999,9.6,92.0,102.16,0,0
2019-04-23,0,0.6699999999999999,9.649999999999999,91.5,102.15,0,0
2019-04-23,1,0.47000000000000003,9.7,91.0,102.14,0,0
2019-04-23,2,0.21800000000000003,9.6,93.0,102.07,0,0
2019-04-23,3,0.17800000000000002,9.8,93.0,102.05,0,0
2019-04-23,4,0.24799999999999994,9.8,94.0,102.02,0,0
2019-04-23,5,0.21200000000000002,9.7,94.0,102.02,0,0
2019-04-23,6,0.31999999999999995,9.5,95.0,101.97,0,0
2019-04-23,7,0.374,10.0,92.0,102.01,0,0
2019-04-23,8,0.586,10.9,86.0,102.04,0,0
2019-04-23,9,0.774,12.7,76.0,102.02,0,0
2019-04-23,10,0.656,11.8,78.0,102.06,0,0
2019-04-23,11,0.354,11.3,87.0,102.13,0,0
2019-04-23,12,0.23399999999999999,12.5,87.0,102.14,0,0
2019-04-23,13,0.182,13.2,82.0,102.15,0,0
2019-04-23,14,0.198,12.5,80.0,102.18,0,0
2019-04-23,15,0.24000000000000005,13.9,78.0,102.18,0,0
2019-04-23,16,0.22599999999999998,13.9,68.0,102.16,0,0
2019-04-23,17,0.34800000000000003,13.9,67.0,102.15,0,0
2019-04-23,18,0.48599999999999993,13.3,68.0,102.14,0,0
2019-04-23,19,0.30600000000000005,11.7,74.0,102.14,0,0
2019-04-23,20,0.31199999999999994,10.4,82.0,102.13,0,0
2019-04-23,21,0.36000000000000004,9.9,82.0,102.17,0,0
2019-04-23,22,0.778,10.3,78.0,102.22,0,0
2019-04-23,23,1.052,10.3,80.0,102.25,0,0
2019-04-24,0,0.748,10.05,79.0,102.275,0,0
2019-04-24,1,0.532,9.8,78.0,102.3,0,0
2019-04-24,2,0.372,9.2,77.0,102.35,0,0
2019-04-24,3,0.22600000000000003,8.8,76.0,102.38,0,0
2019-04-24,4,0.22999999999999998,8.6,75.0,102.44,0,0
2019-04-24,5,0.28600000000000003,8.2,72.0,102.5,0,0
2019-04-24,6,0.338,7.9,70.0,102.52,0,0
2019-04-24,7,0.45199999999999996,8.1,69.0,102.61,0,0
2019-04-24,8,0.454,8.8,71.0,102.71,0,0
2019-04-24,9,1.082,9.5,67.0,102.72,0,0
2019-04-24,10,1.45,10.4,63.0,102.75,0,0
2019-04-24,11,0.666,10.8,65.0,102.8,0,0
2019-04-24,12,0.9940000000000001,10.8,64.0,102.8,0,0
2019-04-24,13,0.698,11.3,67.0,102.82,0,0
2019-04-24,14,0.648,12.2,59.0,102.79,0,0
2019-04-24,15,0.628,12.0,63.0,102.76,0,0
2019-04-24,16,1.0939999999999999,11.9,51.0,102.73,0,0
2019-04-24,17,1.1,12.3,50.0,102.7,0,0
2019-04-24,18,0.906,11.8,51.0,102.69,0,0
2019-04-24,19,0.9480000000000001,11.2,56.0,102.65,0,0
2019-04-24,20,1.0619999999999998,9.7,55.0,102.62,0,0
2019-04-24,21,1.8259999999999998,8.0,61.0,102.61,0,0
2019-04-24,22,1.48,7.5,60.0,102.63,0,0
2019-04-24,23,0.602,7.1,59.0,102.58,0,0
2019-04-25,0,0.688,6.949999999999999,61.5,102.57499999999999,0,0
2019-04-25,1,0.402,6.8,64.0,102.57,0,0
2019-04-25,2,0.278,4.5,81.0,102.55,0,0
2019-04-25,3,0.2859999999999999,4.0,77.0,102.53,0,0
2019-04-25,4,0.258,4.8,77.0,102.51,0,0
2019-04-25,5,0.22599999999999998,4.0,82.0,102.48,0,0
2019-04-25,6,0.29800000000000004,4.7,81.0,102.43,0,0
2019-04-25,7,0.762,5.0,84.0,102.42,0,0
2019-04-25,8,0.6739999999999999,8.9,78.0,102.42,0,0
2019-04-25,9,0.724,10.3,69.0,102.37,0,0
2019-04-25,10,1.2440000000000002,10.7,76.0,102.33,0,0
2019-04-25,11,1.2920000000000003,11.5,74.0,102.29,0,0
2019-04-25,12,0.624,11.5,72.0,102.25,0,0
2019-04-25,13,0.48200000000000004,12.3,76.0,102.17,0,0
2019-04-25,14,0.7780000000000001,12.3,75.0,102.1,0,0
2019-04-25,15,0.7540000000000001,12.3,72.0,102.03,0,0
2019-04-25,16,0.8560000000000001,12.4,71.0,101.94,0,0
2019-04-25,17,0.5880000000000001,12.3,72.0,101.88,0,0
2019-04-25,18,0.612,12.3,73.0,101.81,0,0
2019-04-25,19,1.1019999999999999,11.5,75.0,101.75,0,0
2019-04-25,20,1.128,11.0,75.0,101.7,0,0
2019-04-25,21,1.142,10.9,76.0,101.7,0,0
2019-04-25,22,1.474,10.6,79.0,101.71,0,0
2019-04-25,23,1.3579999999999999,9.6,82.0,101.69,0,0
2019-04-26,0,1.3459999999999999,8.8,85.5,101.695,0,0
2019-04-26,1,0.43600000000000005,8.0,89.0,101.7,0,0
2019-04-26,2,0.296,9.4,84.0,101.72,0,0
2019-04-26,3,0.35000000000000003,8.9,76.0,101.74,0,0
2019-04-26,4,0.21200000000000002,8.9,76.0,101.77,0,0
2019-04-26,5,0.34800000000000003,8.3,76.0,101.81,0,0
2019-04-26,6,0.328,8.0,81.0,101.84,0,0
2019-04-26,7,0.422,8.5,79.0,101.88,0,0
2019-04-26,8,1.152,9.4,78.0,101.96,0,0
2019-04-26,9,1.564,10.4,75.0,101.99,0,0
2019-04-26,10,1.046,9.8,71.0,102.05,0,0
2019-04-26,11,1.08,10.9,70.0,102.11,0,0
2019-04-26,12,1.09,11.5,72.0,102.12,0,0
2019-04-26,13,0.598,11.6,69.0,102.12,0,0
2019-04-26,14,0.43599999999999994,12.3,59.0,102.1,0,0
2019-04-26,15,0.8059999999999998,12.0,61.0,102.11,0,0
2019-04-26,16,0.692,13.0,63.0,102.08,0,0
2019-04-26,17,0.52,12.1,70.0,102.05,0,0
2019-04-26,18,1.0799999999999998,11.7,70.0,102.02,0,0
2019-04-26,19,1.1800000000000002,10.9,70.0,101.99,0,0
2019-04-26,20,1.166,10.6,63.0,101.95,0,0
2019-04-26,21,1.052,7.9,79.0,101.96,0,0
2019-04-26,22,1.2559999999999998,8.9,77.0,101.95,0,0
2019-04-26,23,0.984,9.8,74.0,101.96,0,0
2019-04-27,0,0.8160000000000001,9.350000000000001,72.5,101.94999999999999,1,0
2019-04-27,1,0.49800000000000005,8.9,71.0,101.94,1,0
2019-04-27,2,0.36,8.4,58.0,101.96,1,0
2019-04-27,3,0.378,7.8,61.0,101.92,1,0
2019-04-27,4,0.518,7.3,56.0,101.88,1,0
2019-04-27,5,0.434,7.0,62.0,101.92,1,0
2019-04-27,6,0.534,6.7,71.0,101.86,1,0
2019-04-27,7,1.1300000000000001,6.9,68.0,101.81,1,0
2019-04-27,8,1.174,7.6,65.0,101.8,1,0
2019-04-27,9,1.1560000000000001,8.2,62.0,101.82,1,0
2019-04-27,10,1.234,9.0,60.0,101.79,1,0
2019-04-27,11,0.984,9.9,56.0,101.82,1,0
2019-04-27,12,0.994,10.6,53.0,101.83,1,0
2019-04-27,13,1.028,11.1,55.0,101.8,1,0
2019-04-27,14,1.404,12.1,55.0,101.84,1,0
2019-04-27,15,0.8160000000000001,11.9,55.0,101.87,1,0
2019-04-27,16,0.534,12.1,55.0,101.87,1,0
2019-04-27,17,0.7220000000000001,11.9,54.0,101.89,1,0
2019-04-27,18,1.076,11.8,55.0,101.92,1,0
2019-04-27,19,1.064,10.9,56.0,101.95,1,0
2019-04-27,20,1.3399999999999999,9.7,60.0,101.95,1,0
2019-04-27,21,1.2040000000000002,9.3,66.0,102.01,1,0
2019-04-27,22,1.7759999999999998,9.1,75.0,102.1,1,0
2019-04-27,23,1.246,8.3,79.0,102.18,1,0
2019-04-28,0,0.898,7.45,72.5,102.255,1,0
2019-04-28,1,0.636,6.6,66.0,102.33,1,0
2019-04-28,2,0.35,6.8,69.0,102.39,1,0
2019-04-28,3,0.4,3.9,83.0,102.43,1,0
2019-04-28,4,0.426,3.4,80.0,102.5,1,0
2019-04-28,5,0.646,4.5,76.0,102.55,1,0
2019-04-28,6,0.532,2.8,86.0,102.56,1,0
2019-04-28,7,0.6540000000000001,3.4,83.0,102.61,1,0
2019-04-28,8,0.458,8.6,70.0,102.65,1,0
2019-04-28,9,0.5780000000000001,9.2,66.0,102.65,1,0
2019-04-28,10,0.732,9.8,71.0,102.65,1,0
2019-04-28,11,0.9960000000000001,10.7,72.0,102.66,1,0
2019-04-28,12,1.0,11.7,64.0,102.63,1,0
2019-04-28,13,0.986,12.0,64.0,102.57,1,0
2019-04-28,14,0.6119999999999999,12.8,65.0,102.54,1,0
2019-04-28,15,0.998,13.3,59.0,102.5,1,0
2019-04-28,16,0.68,13.9,57.0,102.44,1,0
2019-04-28,17,0.32,14.1,48.0,102.38,1,0
2019-04-28,18,0.28200000000000003,13.9,48.0,102.31,1,0
2019-04-28,19,0.54,12.7,51.0,102.24,1,0
2019-04-28,20,0.8160000000000001,11.0,63.0,102.21,1,0
2019-04-28,21,1.3820000000000001,8.2,71.0,102.23,1,0
2019-04-28,22,1.366,7.6,78.0,102.22,1,0
2019-04-28,23,0.998,9.6,48.0,102.21,1,0
2019-04-29,0,0.558,7.3,59.0,102.215,0,0
2019-04-29,1,0.258,5.0,70.0,102.22,0,0
2019-04-29,2,0.34199999999999997,7.4,60.0,102.24,0,0
2019-04-29,3,0.296,2.8,77.0,102.25,0,0
2019-04-29,4,0.318,4.3,71.0,102.3,0,0
2019-04-29,5,0.32,5.7,68.0,102.26,0,0
2019-04-29,6,0.66,5.5,71.0,102.27,0,0
2019-04-29,7,0.914,6.2,71.0,102.26,0,0
2019-04-29,8,1.26,9.7,64.0,102.26,0,0
2019-04-29,9,1.448,11.2,58.0,102.23,0,0
2019-04-29,10,1.436,12.0,70.0,102.21,0,0
2019-04-29,11,1.222,12.2,65.0,102.2,0,0
2019-04-29,12,0.818,12.8,69.0,102.16,0,0
2019-04-29,13,0.796,13.8,66.0,102.08,0,0
2019-04-29,14,0.65,13.5,62.0,102.07,0,0
2019-04-29,15,0.46799999999999997,13.9,54.0,101.96,0,0
2019-04-29,16,0.47400000000000003,15.0,53.0,101.89,0,0
2019-04-29,17,0.446,15.2,51.0,101.85,0,0
2019-04-29,18,0.74,14.5,53.0,101.8,0,0
2019-04-29,19,0.594,13.6,48.0,101.78,0,0
2019-04-29,20,0.868,11.3,67.0,101.78,0,0
2019-04-29,21,0.9800000000000001,9.7,67.0,101.8,0,0
2019-04-29,22,1.254,8.8,71.0,101.86,0,0
2019-04-29,23,1.292,10.4,39.0,101.88,0,0
2019-04-30,0,0.8560000000000001,8.95,44.5,101.925,0,0
2019-04-30,1,0.45599999999999996,7.5,50.0,101.97,0,0
2019-04-30,2,0.43200000000000005,6.7,51.0,101.99,0,0
2019-04-30,3,0.398,7.1,52.0,102.01,0,0
2019-04-30,4,0.44399999999999995,7.5,80.0,102.02,0,0
2019-04-30,5,0.37,6.6,66.0,102.03,0,0
2019-04-30,6,0.40199999999999997,5.5,66.0,102.03,0,0
2019-04-30,7,0.6580000000000001,7.2,64.0,102.07,0,0
2019-04-30,8,0.61,11.0,63.0,102.11,0,0
2019-04-30,9,0.512,12.0,52.0,102.1,0,0
2019-04-30,10,1.0699999999999998,12.5,48.0,102.11,0,0
2019-04-30,11,0.746,13.0,65.0,102.08,0,0
2019-04-30,12,0.798,13.5,64.0,102.07,0,0
2019-04-30,13,0.76,14.3,46.0,102.02,0,0
2019-04-30,14,0.40800000000000003,14.7,44.0,101.97,0,0
2019-04-30,15,0.398,14.5,57.0,101.91,0,0
2019-04-30,16,0.6439999999999999,14.7,48.0,101.86,0,0
2019-04-30,17,0.47800000000000004,14.6,49.0,101.79,0,0
2019-04-30,18,0.54,14.6,49.0,101.74,0,0
2019-04-30,19,0.518,14.0,51.0,101.67,0,0
2019-04-30,20,0.9600000000000002,13.9,45.0,101.62,0,0
2019-04-30,21,1.14,13.3,29.0,101.61,0,0
2019-04-30,22,0.634,10.2,51.0,101.6,0,0
2019-04-30,23,0.704,11.2,46.0,101.6,0,0
2019-05-01,0,0.396,10.399999999999999,52.0,101.61,0,0
2019-05-01,1,0.35,9.6,58.0,101.62,0,0
2019-05-01,2,0.642,8.4,64.0,101.61,0,0
2019-05-01,3,0.5599999999999999,8.2,60.0,101.58,0,0
2019-05-01,4,0.42000000000000004,8.1,60.0,101.58,0,0
2019-05-01,5,0.386,9.4,54.0,101.55,0,0
2019-05-01,6,0.44399999999999995,9.7,57.0,101.57,0,0
2019-05-01,7,0.558,9.6,65.0,101.56,0,0
2019-05-01,8,0.49000000000000005,10.9,61.0,101.59,0,0
2019-05-01,9,0.634,11.4,65.0,101.62,0,0
2019-05-01,10,0.5820000000000001,13.0,59.0,101.64,0,0
2019-05-01,11,0.694,13.8,57.0,101.64,0,0
2019-05-01,12,0.8460000000000001,14.6,50.0,101.64,0,0
2019-05-01,13,0.553,15.2,47.0,101.61,0,0
2019-05-01,14,0.584,15.4,56.0,101.57,0,0
2019-05-01,15,0.5820000000000001,15.6,51.0,101.54,0,0
2019-05-01,16,0.328,16.5,39.0,101.48,0,0
2019-05-01,17,0.314,16.1,40.0,101.45,0,0
2019-05-01,18,0.36800000000000005,15.6,45.0,101.42,0,0
2019-05-01,19,0.392,14.5,49.0,101.37,0,0
2019-05-01,20,1.05,13.9,48.0,101.38,0,0
2019-05-01,21,0.954,11.7,64.0,101.41,0,0
2019-05-01,22,0.82,10.9,71.0,101.45,0,0
2019-05-01,23,1.138,11.4,70.0,101.46,0,0
2019-05-02,0,0.45,11.100000000000001,72.0,101.505,0,0
2019-05-02,1,0.28400000000000003,10.8,74.0,101.55,0,0
2019-05-02,2,0.22999999999999998,10.5,72.0,101.56,0,0
2019-05-02,3,0.2,9.8,83.0,101.6,0,0
2019-05-02,4,0.192,9.6,80.0,101.65,0,0
2019-05-02,5,0.20599999999999996,9.2,81.0,101.68,0,0
2019-05-02,6,0.272,8.3,85.0,101.71,0,0
